auction_id,round,bidder,frn,bidding_credit_pct,bidding_credit_type,eligibility,required_activity,activity,req_commitment,req_commitment_discount_capped,req_net_commitment,req_commitment_discount_uncapped,req_commitment_discount_uncapped_small,processed_activity,commitment,commitment_discount_capped,net_commitment,commitment_discount_uncapped,commitment_discount_uncapped_small,next_round_eligibility,next_round_required_activity
102,9,Union Telephone Company,0001630201,15,Rural,3945,3747,1431,99000,14850,84150,14850,,3747,159200,23880,135320,23880,,3945,3747
102,9,United States Cellular Corporation,0004372322,0,,531369,504800,504800,21648000,,,,,504800,21648000,,,,,531369,504800
102,9,"Windstream Services, LLC",0014400220,0,,87604,83223,83372,4320000,,,,,83372,4308800,,,,,87604,83223
102,9,"van Steenis, Ryan",0027850510,25,Small Business,82,77,80,8000,2000,6000,2000,2000,80,3900,975,2925,975,975,82,77
102,8,8538 GREEN STREET LLC,0003488897,25,Small Business,560,532,532,14000,3500,10500,3500,250,532,11440,2860,8580,2860,110,560,532
102,8,AT&T Spectrum Frontiers LLC,0027840180,0,,6398948,6079000,6081700,236725000,,,,,6081700,236666000,,,,,6398948,6079000
102,8,ATI Sub LLC,0017806043,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,8,"Arctic Slope Telephone Association Cooperative, In",0001570936,0,,474,450,0,0,,,,,450,15800,,,,,474,450
102,8,Aries Wireless LLC,0027834787,0,,50000,47500,49300,1318000,,,,,49300,1197000,,,,,50000,47500
102,8,"Atlantic Seawinds Communications, LLC",0004383485,15,Rural,2940,2793,2920,114000,17100,96900,17100,,2920,110400,16560,93840,16560,,2940,2793
102,8,"BDCIH Wireless, LLC",0027848175,15,Rural,1725,1638,1638,44000,6600,37400,6600,,1638,32920,4938,27982,4938,,1725,1638
102,8,Bluegrass Consortium,0025234709,15,Rural,16730,15893,16730,644000,96600,547400,96600,,16730,628600,94290,534310,94290,,16730,15893
102,8,Cellco Partnership d/b/a Verizon Wireless,0003290673,0,,7873200,7479540,7480200,290377000,,,,,7480200,290131000,,,,,7873200,7479540
102,8,Central Broadband 24/28 GHz Consortium,0027840818,15,Rural,2564,2435,2435,111000,16650,94350,16650,,2435,107100,16065,91035,16065,,2564,2435
102,8,"Cordova Telephone Cooperative, Inc.",0001571181,25,Small Business,1400,1330,1400,77000,19250,57750,19250,19250,1400,74980,18745,56235,18745,18745,1400,1330
102,8,Crestone Wireless L.L.C.,0027851781,0,,635100,603345,604300,23584000,,,,,604300,23584000,,,,,635100,603345
102,8,"Docomo Pacific, Inc.",0004242723,0,,1050,997,1050,55000,,,,,1050,55000,,,,,1050,997
102,8,"FTC Management Group, Inc.",0004600268,15,Rural,3220,3059,3220,127000,19050,107950,19050,,3220,123600,18540,105060,18540,,3220,3059
102,8,High Band License Co LLC,0027843630,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,8,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,4958,4710,4710,147000,22050,124950,22050,,4710,140800,21120,119680,21120,,4958,4710
102,8,Kitsune Communications LLC,0027808245,25,Small Business,48,45,45,7000,1750,5250,1750,1750,45,3303,826,2477,826,826,48,45
102,8,"LICT Wireless Broadband Company, LLC",0025243858,0,,158676,150742,150742,6121000,,,,,150742,6070700,,,,,158676,150742
102,8,"NBVDS Investment, L.L.C.",0017194986,15,Rural,5495,5220,5220,173000,25950,147050,25950,,5220,158000,23700,134300,23700,,5495,5220
102,8,"Nsight Spectrum, LLC",0020519138,0,,4468,4244,4468,212000,,,,,4468,212000,,,,,4468,4244
102,8,"Nuvera Communications, Inc.",0003739430,15,Rural,1200,1140,1200,28000,4200,23800,4200,,1200,25000,3750,21250,3750,,1200,1140
102,8,"Public Service Wireless Services, Inc.",0007024607,0,,1116,1060,560,22000,,,,,560,20000,,,,,590,560
102,8,RSA 1 Limited Partnership,0002576411,0,,245,232,232,32000,,,,,232,32000,,,,,245,232
102,8,Rock Port Telephone Company,0004362505,0,,259,246,259,7000,,,,,259,6480,,,,,259,246
102,8,SANN Consortium,0027856186,15,Rural,1853,1760,1760,108000,16200,91800,16200,,1760,108000,16200,91800,16200,,1853,1760
102,8,"Samba Capital Partners, LLC",0027780980,25,Small Business,13800,13110,13208,474000,118500,355500,118500,32500,13208,451000,112750,338250,112750,27750,13800,13110
102,8,Skyriver Spectrum & Technology LLC,0027662014,0,,3152,2994,3130,85000,,,,,3130,76000,,,,,3152,2994
102,8,Starry Spectrum Holdings LLC,0027855998,0,,1204316,1144100,926500,28944000,,,,,1144100,32382000,,,,,1204316,1144100
102,8,T-Mobile License LLC,0001565449,0,,13729412,13042941,12994831,428116000,,,,,13040431,417749932,,,,,13726770,13040431
102,8,"TeleGuam Holdings, LLC",0011458999,0,,1470,1396,1470,65000,,,,,1470,63600,,,,,1470,1396
102,8,"The Alaska Wireless Network, LLC",0021818133,0,,4352,4134,4134,163000,,,,,4134,152200,,,,,4352,4134
102,8,"Trace Fiber Networks, LLC",0027848720,0,,622,590,590,27000,,,,,590,27000,,,,,622,590
102,8,"Tradewinds Wireless Holdings, LLC",0025259615,25,Small Business,2136,2029,2136,104000,26000,78000,26000,26000,2136,98380,24595,73785,24595,24595,2136,2029
102,8,Tri County Radio,0013444575,25,Small Business,274,260,240,6000,1500,4500,1500,1500,260,7000,1750,5250,1750,1750,274,260
102,8,Union Telephone Company,0001630201,15,Rural,4879,4635,1431,86000,12900,73100,12900,,3747,146200,21930,124270,21930,,3945,3747
102,8,United States Cellular Corporation,0004372322,0,,531369,504800,504800,19680000,,,,,504800,19680000,,,,,531369,504800
102,8,"Windstream Services, LLC",0014400220,0,,87604,83223,83372,3832000,,,,,83372,3820800,,,,,87604,83223
102,8,"van Steenis, Ryan",0027850510,25,Small Business,82,77,80,10000,2500,7500,2500,2500,80,3900,975,2925,975,975,82,77
102,7,8538 GREEN STREET LLC,0003488897,25,Small Business,560,532,0,0,0,0,0,0,532,11440,2860,8580,2860,110,560,532
102,7,AT&T Spectrum Frontiers LLC,0027840180,0,,6398948,6079000,6080800,215257000,,,,,6080800,215198000,,,,,6398948,6079000
102,7,ATI Sub LLC,0017806043,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,7,"Arctic Slope Telephone Association Cooperative, In",0001570936,0,,474,450,0,0,,,,,450,15800,,,,,474,450
102,7,Aries Wireless LLC,0027834787,0,,50000,47500,49300,1318000,,,,,49300,1197000,,,,,50000,47500
102,7,"Atlantic Seawinds Communications, LLC",0004383485,15,Rural,2940,2793,2920,104000,15600,88400,15600,,2920,100400,15060,85340,15060,,2940,2793
102,7,"BDCIH Wireless, LLC",0027848175,15,Rural,1725,1638,1638,44000,6600,37400,6600,,1638,32920,4938,27982,4938,,1725,1638
102,7,Bluegrass Consortium,0025234709,15,Rural,16730,15893,16730,594000,89100,504900,89100,,16730,573600,86040,487560,86040,,16730,15893
102,7,Cellco Partnership d/b/a Verizon Wireless,0003290673,0,,7873200,7479540,7480200,264124000,,,,,7480200,263928000,,,,,7873200,7479540
102,7,Central Broadband 24/28 GHz Consortium,0027840818,15,Rural,2564,2435,2435,101000,15150,85850,15150,,2435,97100,14565,82535,14565,,2564,2435
102,7,"Cordova Telephone Cooperative, Inc.",0001571181,25,Small Business,1400,1330,1400,70000,17500,52500,17500,17500,1400,69980,17495,52485,17495,17495,1400,1330
102,7,Crestone Wireless L.L.C.,0027851781,0,,635100,603345,604300,21435000,,,,,604300,21435000,,,,,635100,603345
102,7,"Docomo Pacific, Inc.",0004242723,0,,1050,997,1050,50000,,,,,1050,50000,,,,,1050,997
102,7,"FTC Management Group, Inc.",0004600268,15,Rural,3220,3059,3220,117000,17550,99450,17550,,3220,113600,17040,96560,17040,,3220,3059
102,7,High Band License Co LLC,0027843630,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,7,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,4958,4710,4710,140000,21000,119000,21000,,4710,130500,19575,110925,19575,,4958,4710
102,7,Kitsune Communications LLC,0027808245,25,Small Business,48,45,45,7000,1750,5250,1750,1750,45,3303,826,2477,826,826,48,45
102,7,"LICT Wireless Broadband Company, LLC",0025243858,0,,158676,150742,150742,5549000,,,,,150742,5494200,,,,,158676,150742
102,7,"NBVDS Investment, L.L.C.",0017194986,15,Rural,5495,5220,5220,162000,24300,137700,24300,,5220,150000,22500,127500,22500,,5495,5220
102,7,"Nsight Spectrum, LLC",0020519138,0,,4468,4244,4468,188000,,,,,4468,188000,,,,,4468,4244
102,7,"Nuvera Communications, Inc.",0003739430,15,Rural,1200,1140,1200,28000,4200,23800,4200,,1200,25000,3750,21250,3750,,1200,1140
102,7,"Public Service Wireless Services, Inc.",0007024607,0,,1116,1060,1060,39000,,,,,1060,37000,,,,,1116,1060
102,7,RSA 1 Limited Partnership,0002576411,0,,245,232,232,28000,,,,,232,28000,,,,,245,232
102,7,Rock Port Telephone Company,0004362505,0,,259,246,259,7000,,,,,259,5180,,,,,259,246
102,7,SANN Consortium,0027856186,15,Rural,1853,1760,1760,96000,14400,81600,14400,,1760,96000,14400,81600,14400,,1853,1760
102,7,"Samba Capital Partners, LLC",0027780980,25,Small Business,13800,13110,13208,442000,110500,331500,110500,32250,13208,419000,104750,314250,104750,27500,13800,13110
102,7,Skyriver Spectrum & Technology LLC,0027662014,0,,3152,2994,3130,85000,,,,,3130,76000,,,,,3152,2994
102,7,Starry Spectrum Holdings LLC,0027855998,0,,1204316,1144100,926500,28582000,,,,,1144100,32032000,,,,,1204316,1144100
102,7,T-Mobile License LLC,0001565449,0,,13737433,13050561,12997341,399242000,,,,,13042941,389532432,,,,,13729412,13042941
102,7,"TeleGuam Holdings, LLC",0011458999,0,,1470,1396,1470,60000,,,,,1470,58600,,,,,1470,1396
102,7,"The Alaska Wireless Network, LLC",0021818133,0,,4352,4134,4134,153000,,,,,4134,142200,,,,,4352,4134
102,7,"Trace Fiber Networks, LLC",0027848720,0,,2030,1928,590,23000,,,,,590,23000,,,,,622,590
102,7,"Tradewinds Wireless Holdings, LLC",0025259615,25,Small Business,2136,2029,2136,94000,23500,70500,23500,23500,2136,88380,22095,66285,22095,22095,2136,2029
102,7,Tri County Radio,0013444575,25,Small Business,274,260,240,6000,1500,4500,1500,1500,260,7000,1750,5250,1750,1750,274,260
102,7,Union Telephone Company,0001630201,15,Rural,4879,4635,1431,78000,11700,66300,11700,,4635,150700,22605,128095,22605,,4879,4635
102,7,United States Cellular Corporation,0004372322,0,,531369,504800,504800,17890000,,,,,504800,17890000,,,,,531369,504800
102,7,"Windstream Services, LLC",0014400220,0,,87604,83223,83372,3416000,,,,,83372,3392400,,,,,87604,83223
102,7,"van Steenis, Ryan",0027850510,25,Small Business,82,77,80,8000,2000,6000,2000,2000,80,3900,975,2925,975,975,82,77
102,6,8538 GREEN STREET LLC,0003488897,25,Small Business,560,532,532,14000,3500,10500,3500,250,532,11440,2860,8580,2860,110,560,532
102,6,AT&T Spectrum Frontiers LLC,0027840180,0,,6398948,6079000,6080800,195713000,,,,,6080800,195654000,,,,,6398948,6079000
102,6,ATI Sub LLC,0017806043,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,6,"Arctic Slope Telephone Association Cooperative, In",0001570936,0,,474,450,0,0,,,,,450,15800,,,,,474,450
102,6,Aries Wireless LLC,0027834787,0,,50000,47500,49300,1318000,,,,,49300,1197000,,,,,50000,47500
102,6,"Atlantic Seawinds Communications, LLC",0004383485,15,Rural,2940,2793,2920,95000,14250,80750,14250,,2920,91400,13710,77690,13710,,2940,2793
102,6,"BDCIH Wireless, LLC",0027848175,15,Rural,1725,1638,1638,44000,6600,37400,6600,,1638,32920,4938,27982,4938,,1725,1638
102,6,Bluegrass Consortium,0025234709,15,Rural,16730,15893,16730,544000,81600,462400,81600,,16730,523600,78540,445060,78540,,16730,15893
102,6,Cellco Partnership d/b/a Verizon Wireless,0003290673,0,,7873200,7479540,7488800,240852000,,,,,7488800,240656000,,,,,7873200,7479540
102,6,Central Broadband 24/28 GHz Consortium,0027840818,15,Rural,2564,2435,2435,93000,13950,79050,13950,,2435,89100,13365,75735,13365,,2564,2435
102,6,"Cordova Telephone Cooperative, Inc.",0001571181,25,Small Business,1400,1330,1400,63000,15750,47250,15750,15750,1400,63000,15750,47250,15750,15750,1400,1330
102,6,Crestone Wireless L.L.C.,0027851781,0,,635100,603345,604300,19479000,,,,,604300,19479000,,,,,635100,603345
102,6,"Docomo Pacific, Inc.",0004242723,0,,1050,997,1050,45000,,,,,1050,45000,,,,,1050,997
102,6,"FTC Management Group, Inc.",0004600268,15,Rural,3220,3059,3220,107000,16050,90950,16050,,3220,103600,15540,88060,15540,,3220,3059
102,6,High Band License Co LLC,0027843630,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,6,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,4958,4710,4710,137000,20550,116450,20550,,4710,128600,19290,109310,19290,,4958,4710
102,6,Kitsune Communications LLC,0027808245,25,Small Business,50,47,45,7000,1750,5250,1750,1750,45,4003,1001,3002,1001,1001,48,45
102,6,"LICT Wireless Broadband Company, LLC",0025243858,0,,248992,236542,150742,5032000,,,,,150742,4977200,,,,,158676,150742
102,6,"NBVDS Investment, L.L.C.",0017194986,15,Rural,5495,5220,5370,151000,22650,128350,22650,,5370,143000,21450,121550,21450,,5495,5220
102,6,"Nsight Spectrum, LLC",0020519138,0,,4468,4244,4468,164000,,,,,4468,164000,,,,,4468,4244
102,6,"Nuvera Communications, Inc.",0003739430,15,Rural,1200,1140,1200,28000,4200,23800,4200,,1200,25000,3750,21250,3750,,1200,1140
102,6,"Public Service Wireless Services, Inc.",0007024607,0,,1116,1060,1060,36000,,,,,1060,34000,,,,,1116,1060
102,6,RSA 1 Limited Partnership,0002576411,0,,245,232,232,24000,,,,,232,24000,,,,,245,232
102,6,Rock Port Telephone Company,0004362505,0,,259,246,259,7000,,,,,259,5180,,,,,259,246
102,6,SANN Consortium,0027856186,15,Rural,1853,1760,1760,84000,12600,71400,12600,,1760,84000,12600,71400,12600,,1853,1760
102,6,"Samba Capital Partners, LLC",0027780980,25,Small Business,13800,13110,13486,448000,112000,336000,112000,18000,13486,435900,108975,326925,108975,15475,13800,13110
102,6,Skyriver Spectrum & Technology LLC,0027662014,0,,3152,2994,3130,85000,,,,,3130,76000,,,,,3152,2994
102,6,Starry Spectrum Holdings LLC,0027855998,0,,1369369,1300900,1062100,32622000,,,,,1144100,31700000,,,,,1204316,1144100
102,6,T-Mobile License LLC,0001565449,0,,14635411,13903640,12840161,367866000,,,,,13050561,363349432,,,,,13737433,13050561
102,6,"TeleGuam Holdings, LLC",0011458999,0,,1470,1396,1470,55000,,,,,1470,53600,,,,,1470,1396
102,6,"The Alaska Wireless Network, LLC",0021818133,0,,4352,4134,4134,143000,,,,,4134,132200,,,,,4352,4134
102,6,"Trace Fiber Networks, LLC",0027848720,0,,2030,1928,2010,60000,,,,,2010,60000,,,,,2030,1928
102,6,"Tradewinds Wireless Holdings, LLC",0025259615,25,Small Business,2136,2029,2136,84000,21000,63000,21000,21000,2136,78380,19595,58785,19595,19595,2136,2029
102,6,Tri County Radio,0013444575,25,Small Business,274,260,240,6000,1500,4500,1500,1500,260,7000,1750,5250,1750,1750,274,260
102,6,Union Telephone Company,0001630201,15,Rural,4879,4635,1431,70000,10500,59500,10500,,4635,142700,21405,121295,21405,,4879,4635
102,6,United States Cellular Corporation,0004372322,0,,531369,504800,504800,16262000,,,,,504800,16262000,,,,,531369,504800
102,6,"Windstream Services, LLC",0014400220,0,,87604,83223,83372,3040000,,,,,83372,3016400,,,,,87604,83223
102,6,"van Steenis, Ryan",0027850510,25,Small Business,82,77,0,0,0,0,0,0,80,3900,975,2925,975,975,82,77
102,5,8538 GREEN STREET LLC,0003488897,25,Small Business,560,532,0,0,0,0,0,0,532,11440,2860,8580,2860,110,560,532
102,5,AT&T Spectrum Frontiers LLC,0027840180,0,,6398948,6079000,6080800,177888000,,,,,6080800,177888000,,,,,6398948,6079000
102,5,ATI Sub LLC,0017806043,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,5,"Arctic Slope Telephone Association Cooperative, In",0001570936,0,,474,450,0,0,,,,,450,15800,,,,,474,450
102,5,Aries Wireless LLC,0027834787,0,,50000,47500,49300,1207000,,,,,49300,1197000,,,,,50000,47500
102,5,"Atlantic Seawinds Communications, LLC",0004383485,15,Rural,2940,2793,2920,86000,12900,73100,12900,,2920,82400,12360,70040,12360,,2940,2793
102,5,"BDCIH Wireless, LLC",0027848175,15,Rural,1725,1638,1638,44000,6600,37400,6600,,1638,32920,4938,27982,4938,,1725,1638
102,5,Bluegrass Consortium,0025234709,15,Rural,16730,15893,16730,504000,75600,428400,75600,,16730,483600,72540,411060,72540,,16730,15893
102,5,Cellco Partnership d/b/a Verizon Wireless,0003290673,0,,7873200,7479540,7488800,218985000,,,,,7488800,218907000,,,,,7873200,7479540
102,5,Central Broadband 24/28 GHz Consortium,0027840818,15,Rural,2564,2435,2435,85000,12750,72250,12750,,2435,81100,12165,68935,12165,,2564,2435
102,5,"Cordova Telephone Cooperative, Inc.",0001571181,25,Small Business,1400,1330,1400,56000,14000,42000,14000,14000,1400,56000,14000,42000,14000,14000,1400,1330
102,5,Crestone Wireless L.L.C.,0027851781,0,,635100,603345,604300,17706000,,,,,604300,17706000,,,,,635100,603345
102,5,"Docomo Pacific, Inc.",0004242723,0,,1050,997,1050,40000,,,,,1050,40000,,,,,1050,997
102,5,"FTC Management Group, Inc.",0004600268,15,Rural,3220,3059,3220,97000,14550,82450,14550,,3220,93600,14040,79560,14040,,3220,3059
102,5,High Band License Co LLC,0027843630,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,5,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,4958,4710,4710,128000,19200,108800,19200,,4710,119600,17940,101660,17940,,4958,4710
102,5,Kitsune Communications LLC,0027808245,25,Small Business,50,47,50,14000,3500,10500,3500,3500,50,11003,2751,8252,2751,2751,50,47
102,5,"LICT Wireless Broadband Company, LLC",0025243858,0,,248992,236542,236542,7080000,,,,,236542,7025200,,,,,248992,236542
102,5,"NBVDS Investment, L.L.C.",0017194986,15,Rural,5495,5220,5370,144000,21600,122400,21600,,5370,131000,19650,111350,19650,,5495,5220
102,5,"Nsight Spectrum, LLC",0020519138,0,,4468,4244,4468,140000,,,,,4468,140000,,,,,4468,4244
102,5,"Nuvera Communications, Inc.",0003739430,15,Rural,1200,1140,1200,28000,4200,23800,4200,,1200,25000,3750,21250,3750,,1200,1140
102,5,"Public Service Wireless Services, Inc.",0007024607,0,,1116,1060,1060,33000,,,,,1060,31000,,,,,1116,1060
102,5,RSA 1 Limited Partnership,0002576411,0,,245,232,232,20000,,,,,232,20000,,,,,245,232
102,5,Rock Port Telephone Company,0004362505,0,,259,246,259,7000,,,,,259,5180,,,,,259,246
102,5,SANN Consortium,0027856186,15,Rural,4000,3800,1760,72000,10800,61200,10800,,1760,72000,10800,61200,10800,,1853,1760
102,5,"Samba Capital Partners, LLC",0027780980,25,Small Business,13800,13110,13486,413000,103250,309750,103250,17750,13486,400900,100225,300675,100225,15225,13800,13110
102,5,Skyriver Spectrum & Technology LLC,0027662014,0,,3152,2994,3130,85000,,,,,3130,76000,,,,,3152,2994
102,5,Starry Spectrum Holdings LLC,0027855998,0,,1369369,1300900,1218900,34626000,,,,,1300900,35996000,,,,,1369369,1300900
102,5,T-Mobile License LLC,0001565449,0,,14635411,13903640,13911602,375060000,,,,,13919602,365222952,,,,,14635411,13903640
102,5,"TeleGuam Holdings, LLC",0011458999,0,,1470,1396,1470,50000,,,,,1470,48600,,,,,1470,1396
102,5,"The Alaska Wireless Network, LLC",0021818133,0,,4352,4134,4134,133000,,,,,4134,122200,,,,,4352,4134
102,5,"Trace Fiber Networks, LLC",0027848720,0,,2030,1928,2030,70000,,,,,2030,70000,,,,,2030,1928
102,5,"Tradewinds Wireless Holdings, LLC",0025259615,25,Small Business,2136,2029,2136,74000,18500,55500,18500,18500,2136,68380,17095,51285,17095,17095,2136,2029
102,5,Tri County Radio,0013444575,25,Small Business,274,260,260,10000,2500,7500,2500,2500,260,7000,1750,5250,1750,1750,274,260
102,5,Union Telephone Company,0001630201,15,Rural,5195,4935,1506,64000,9600,54400,9600,,4635,134700,20205,114495,20205,,4879,4635
102,5,United States Cellular Corporation,0004372322,0,,531369,504800,504800,14782000,,,,,504800,14782000,,,,,531369,504800
102,5,"Windstream Services, LLC",0014400220,0,,87604,83223,83372,2708000,,,,,83372,2684400,,,,,87604,83223
102,5,"van Steenis, Ryan",0027850510,25,Small Business,82,77,81,14000,3500,10500,3500,3500,80,3900,975,2925,975,975,82,77
102,4,8538 GREEN STREET LLC,0003488897,25,Small Business,560,532,532,14000,3500,10500,3500,250,532,11440,2860,8580,2860,110,560,532
102,4,AT&T Spectrum Frontiers LLC,0027840180,0,,6398948,6079000,6080300,161733000,,,,,6080300,161733000,,,,,6398948,6079000
102,4,ATI Sub LLC,0017806043,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,4,"Arctic Slope Telephone Association Cooperative, In",0001570936,0,,632,600,0,0,,,,,450,15800,,,,,474,450
102,4,Aries Wireless LLC,0027834787,0,,50000,47500,49300,1106000,,,,,49300,1096000,,,,,50000,47500
102,4,"Atlantic Seawinds Communications, LLC",0004383485,15,Rural,2940,2793,2920,77000,11550,65450,11550,,2920,73400,11010,62390,11010,,2940,2793
102,4,"BDCIH Wireless, LLC",0027848175,15,Rural,1725,1638,1638,44000,6600,37400,6600,,1638,32920,4938,27982,4938,,1725,1638
102,4,Bluegrass Consortium,0025234709,15,Rural,16730,15893,16730,464000,69600,394400,69600,,16730,443600,66540,377060,66540,,16730,15893
102,4,Cellco Partnership d/b/a Verizon Wireless,0003290673,0,,7873200,7479540,7488800,199225000,,,,,7488800,199039000,,,,,7873200,7479540
